transaction_id,account_code,level_code,version,period_date,amount
TXN0001796,EXP048,L04,Actual,2025-09-01,346488.96
TXN0001797,EXP037,L01,Actual,2025-07-01,74966.23
TXN0001798,EXP024,L10,Budget,2026-04-01,337108.8
TXN0001799,EXP051,L01,Budget,2025-06-01,117265.82
TXN0001800,HC002,L04,Forecast,2025-07-01,12.0
TXN0001801,EXP027,L02,Budget,2025-04-01,214360.62
TXN0001802,EXP040,L10,Budget,2025-02-01,78582.72
TXN0001803,EXP025,L08,Forecast,2026-02-01,41488.27
TXN0001804,EXP025,L08,Budget,2025-02-01,191006.67
TXN0001805,EXP005,L05,Forecast,2026-01-01,180563.02
TXN0001806,EXP042,L12,Budget,2025-02-01,373831.55
TXN0001807,EXP005,L05,Budget,2025-02-01,238633.61
TXN0001808,EXP050,L10,Budget,2026-01-01,357518.48
TXN0001809,EXP027,L02,Forecast,2025-05-01,29891.22
TXN0001810,EXP024,L10,Budget,2026-02-01,383457.6
TXN0001811,EXP038,L09,Budget,2025-01-01,136907.73
TXN0001812,EXP031,L10,Forecast,2025-11-01,13949.98
TXN0001813,EXP002,L10,Actual,2025-08-01,56351.47
TXN0001814,EXP052,L04,Forecast,2025-01-01,12346.75
TXN0001815,EXP030,L12,Budget,2026-03-01,37611.14
TXN0001816,EXP049,L04,Budget,2026-03-01,70322.74
TXN0001817,EXP001,L02,Budget,2025-07-01,217133.27
TXN0001818,EXP025,L08,Forecast,2025-02-01,297811.27
TXN0001819,EXP031,L10,Budget,2026-01-01,199254.48
TXN0001820,EXP007,L02,Budget,2025-01-01,322097.46
TXN0001821,HC002,L04,Actual,2025-09-01,48.0
TXN0001822,EXP027,L02,Budget,2026-04-01,46161.82
TXN0001823,EXP006,L08,Forecast,2025-03-01,190636.48
TXN0001824,REV001,L04,Actual,2025-09-01,310434.26
TXN0001825,EXP027,L02,Budget,2025-05-01,330370.92
TXN0001826,EXP049,L04,Actual,2025-10-01,343017.76
TXN0001827,EXP060,L07,Budget,2025-06-01,145497.27
TXN0001828,EXP001,L02,Forecast,2026-01-01,8127.91
TXN0001829,EXP022,L04,Budget,2025-07-01,364725.06
TXN0001830,HC003,L08,Budget,2025-05-01,47.0
TXN0001831,EXP059,L07,Forecast,2025-01-01,234169.73
TXN0001832,EXP020,L04,Forecast,2026-03-01,319538.85
TXN0001833,EXP031,L10,Budget,2026-01-01,247575.58
TXN0001834,EXP009,L04,Forecast,2025-06-01,169425.17
TXN0001835,EXP041,L06,Actual,2025-11-01,39560.6
TXN0001836,EXP060,L07,Budget,2026-04-01,164772.16
TXN0001837,EXP042,L12,Actual,2025-10-01,288639.64
TXN0001838,REV002,L09,Forecast,2025-05-01,279796.13
TXN0001839,EXP023,L07,Forecast,2025-12-01,234569.76
TXN0001840,EXP023,L07,Budget,2026-01-01,16748.04
TXN0001841,EXP002,L10,Budget,2025-04-01,129228.32
TXN0001842,EXP060,L07,Forecast,2025-03-01,69950.35
TXN0001843,EXP028,L12,Forecast,2026-01-01,397360.35
TXN0001844,EXP045,L04,Actual,2026-06-01,354188.67
TXN0001845,HC002,L04,Actual,2026-06-01,28.0
TXN0001846,EXP051,L01,Forecast,2026-02-01,52506.88
TXN0001847,EXP030,L12,Actual,2025-02-01,363326.13
TXN0001848,EXP033,L05,Forecast,2025-09-01,126160.7
TXN0001849,HC002,L04,Budget,2026-05-01,48.0
TXN0001850,EXP010,L07,Actual,2026-06-01,390615.81
TXN0001851,EXP037,L01,Budget,2025-02-01,197296.89
TXN0001852,EXP040,L10,Forecast,2025-05-01,36130.11
TXN0001853,EXP020,L04,Budget,2025-02-01,162658.24
TXN0001854,EXP048,L04,Forecast,2026-05-01,373449.41
TXN0001855,EXP050,L10,Budget,2026-01-01,243955.92
TXN0001856,EXP047,L07,Forecast,2025-05-01,333775.08
TXN0001857,EXP051,L01,Actual,2025-08-01,112883.79
TXN0001858,HC003,L08,Forecast,2026-02-01,18.0
TXN0001859,EXP029,L08,Budget,2026-05-01,64772.69
TXN0001860,EXP010,L07,Forecast,2026-05-01,165266.93
TXN0001861,HC003,L08,Actual,2025-06-01,10.0
TXN0001862,EXP046,L06,Budget,2025-06-01,28235.39
TXN0001863,EXP006,L08,Budget,2026-04-01,275155.05
TXN0001864,EXP048,L04,Budget,2025-01-01,144993.29
TXN0001865,EXP022,L04,Budget,2025-07-01,305022.27
TXN0001866,REV001,L04,Budget,2025-01-01,65447.65
TXN0001867,EXP034,L11,Actual,2025-08-01,317725.22
TXN0001868,EXP048,L04,Forecast,2026-01-01,182467.94
TXN0001869,EXP038,L09,Budget,2025-01-01,3336.76
TXN0001870,EXP034,L11,Forecast,2025-03-01,50284.6
TXN0001871,EXP003,L12,Actual,2025-01-01,11210.78
TXN0001872,EXP055,L06,Budget,2026-01-01,227951.53
TXN0001873,EXP048,L04,Forecast,2025-05-01,328519.19
TXN0001874,EXP004,L10,Forecast,2026-04-01,82213.53
TXN0001875,EXP030,L12,Forecast,2026-06-01,378138.24
TXN0001876,EXP037,L01,Forecast,2026-03-01,296525.03
TXN0001877,EXP040,L10,Budget,2026-01-01,5544.74
TXN0001878,EXP051,L01,Forecast,2025-11-01,121480.22
TXN0001879,EXP054,L07,Budget,2026-06-01,171252.45
TXN0001880,HC002,L04,Actual,2025-08-01,3.0
TXN0001881,REV004,L01,Budget,2026-05-01,285730.52
TXN0001882,EXP010,L07,Budget,2026-02-01,49258.8
TXN0001883,EXP002,L10,Forecast,2025-08-01,381330.72
TXN0001884,EXP001,L02,Budget,2026-05-01,353187.43
TXN0001885,EXP021,L02,Budget,2026-06-01,259013.19
TXN0001886,EXP045,L04,Actual,2025-11-01,201496.9
TXN0001887,EXP049,L04,Forecast,2025-10-01,61732.33
TXN0001888,REV002,L09,Budget,2025-09-01,734181.88
TXN0001889,EXP043,L10,Budget,2025-03-01,146481.5
TXN0001890,EXP021,L02,Budget,2025-09-01,166323.43
TXN0001891,REV002,L09,Actual,2025-11-01,368802.54
TXN0001892,EXP037,L01,Forecast,2025-09-01,114786.65
TXN0001893,EXP057,L08,Forecast,2025-09-01,345565.61
TXN0001894,EXP028,L12,Actual,2025-05-01,287013.39
TXN0001895,EXP002,L10,Budget,2026-06-01,56903.38
TXN0001896,EXP057,L08,Forecast,2025-01-01,324425.1
TXN0001897,EXP046,L06,Forecast,2025-03-01,276109.9
TXN0001898,EXP005,L05,Budget,2025-08-01,206308.89
TXN0001899,EXP039,L07,Actual,2025-01-01,61418.14
TXN0001900,EXP058,L12,Actual,2025-05-01,15404.92
TXN0001901,EXP023,L07,Forecast,2025-03-01,199758.5
TXN0001902,EXP045,L04,Actual,2025-05-01,188092.46
TXN0001903,EXP051,L01,Actual,2025-07-01,165811.16
TXN0001904,EXP006,L08,Budget,2025-12-01,398306.82
TXN0001905,REV002,L09,Budget,2025-10-01,124111.43
TXN0001906,EXP040,L10,Budget,2026-06-01,380266.27
TXN0001907,EXP036,L06,Forecast,2025-11-01,44658.78
TXN0001908,EXP003,L12,Forecast,2026-02-01,375430.71
TXN0001909,EXP041,L06,Budget,2025-11-01,139688.72
TXN0001910,REV002,L09,Actual,2026-01-01,147258.92
TXN0001911,REV003,L10,Budget,2026-03-01,561372.79
TXN0001912,EXP010,L07,Budget,2025-09-01,171735.28
TXN0001913,REV002,L09,Budget,2025-03-01,158618.8
TXN0001914,HC001,L04,Forecast,2025-05-01,30.0
TXN0001915,EXP001,L02,Budget,2025-03-01,289915.7
TXN0001916,EXP048,L04,Budget,2025-07-01,393476.46
TXN0001917,EXP004,L10,Forecast,2026-02-01,29320.22
TXN0001918,EXP001,L02,Budget,2025-01-01,262635.86
TXN0001919,HC002,L04,Forecast,2025-12-01,1.0
TXN0001920,EXP032,L01,Forecast,2026-02-01,175220.03
TXN0001921,EXP021,L02,Budget,2025-09-01,126198.51
TXN0001922,EXP047,L07,Budget,2025-10-01,262726.44
TXN0001923,EXP058,L12,Budget,2026-03-01,168746.84
TXN0001924,EXP010,L07,Forecast,2025-10-01,154362.1
TXN0001925,REV002,L09,Budget,2025-03-01,332961.85
TXN0001926,REV001,L04,Actual,2026-04-01,661301.72
TXN0001927,EXP052,L04,Forecast,2025-07-01,385687.47
TXN0001928,EXP020,L04,Actual,2025-05-01,105270.25
TXN0001929,EXP023,L07,Forecast,2026-02-01,35063.51
TXN0001930,EXP027,L02,Forecast,2025-06-01,66946.4
TXN0001931,EXP021,L02,Budget,2025-05-01,330767.96
TXN0001932,EXP043,L10,Budget,2026-01-01,182319.15
TXN0001933,REV001,L04,Forecast,2026-01-01,770208.41
TXN0001934,EXP046,L06,Actual,2025-12-01,372889.16
TXN0001935,EXP051,L01,Actual,2025-05-01,342658.44
TXN0001936,HC003,L08,Budget,2026-03-01,57.0
TXN0001937,EXP027,L02,Forecast,2026-03-01,205233.42
TXN0001938,EXP055,L06,Actual,2025-10-01,190375.38
TXN0001939,EXP054,L07,Budget,2025-06-01,232116.08
TXN0001940,EXP041,L06,Budget,2025-12-01,7987.8
TXN0001941,EXP027,L02,Budget,2026-05-01,122716.61
TXN0001942,EXP037,L01,Actual,2025-10-01,389474.62
TXN0001943,EXP004,L10,Budget,2025-11-01,345909.58
TXN0001944,EXP052,L04,Budget,2025-10-01,23351.73
TXN0001945,EXP047,L07,Actual,2026-01-01,219978.13
TXN0001946,EXP003,L12,Budget,2025-03-01,135838.81
TXN0001947,EXP041,L06,Actual,2025-09-01,242631.3
TXN0001948,EXP049,L04,Actual,2025-06-01,144053.05
TXN0001949,EXP037,L01,Budget,2025-01-01,388018.83
TXN0001950,EXP043,L10,Forecast,2025-09-01,320809.88
TXN0001951,EXP042,L12,Budget,2025-04-01,42227.99
TXN0001952,EXP046,L06,Forecast,2026-04-01,310095.81
TXN0001953,EXP035,L07,Forecast,2025-03-01,213416.17
TXN0001954,EXP030,L12,Budget,2025-01-01,343155.46
TXN0001955,EXP028,L12,Budget,2025-10-01,91688.23
TXN0001956,EXP044,L03,Forecast,2025-10-01,201176.23
TXN0001957,EXP056,L07,Forecast,2025-06-01,290158.23
TXN0001958,EXP034,L11,Forecast,2025-09-01,235501.22
TXN0001959,EXP027,L02,Forecast,2025-01-01,397242.82
TXN0001960,EXP026,L04,Actual,2025-01-01,140232.05
TXN0001961,EXP002,L10,Budget,2025-02-01,74334.45
TXN0001962,EXP006,L08,Actual,2025-10-01,80037.18
TXN0001963,EXP048,L04,Actual,2025-03-01,321254.6
TXN0001964,EXP007,L02,Budget,2025-01-01,49148.62
TXN0001965,EXP026,L04,Budget,2025-10-01,245297.71
TXN0001966,EXP034,L11,Actual,2025-01-01,329870.66
TXN0001967,HC001,L04,Actual,2025-05-01,7.0
TXN0001968,EXP046,L06,Forecast,2026-05-01,155250.12
TXN0001969,REV004,L01,Budget,2025-06-01,103109.68
TXN0001970,EXP045,L04,Budget,2025-04-01,238680.45
TXN0001971,EXP036,L06,Forecast,2025-02-01,33912.4
TXN0001972,EXP052,L04,Actual,2025-02-01,375466.64
TXN0001973,EXP009,L04,Actual,2026-04-01,325689.97
TXN0001974,HC001,L04,Budget,2026-04-01,48.0
TXN0001975,EXP002,L10,Forecast,2026-03-01,305247.18
TXN0001976,EXP036,L06,Actual,2025-02-01,312708.37
TXN0001977,EXP002,L10,Forecast,2026-01-01,353874.22
TXN0001978,EXP005,L05,Actual,2025-02-01,289259.9
TXN0001979,HC002,L04,Budget,2025-10-01,55.0
TXN0001980,EXP041,L06,Actual,2026-05-01,132805.39
TXN0001981,EXP024,L10,Budget,2025-04-01,32662.44
TXN0001982,EXP029,L08,Actual,2025-08-01,136403.46
TXN0001983,EXP006,L08,Forecast,2025-04-01,11008.26
TXN0001984,EXP060,L07,Budget,2026-06-01,212336.84
TXN0001985,EXP056,L07,Actual,2026-05-01,298381.59
TXN0001986,EXP031,L10,Budget,2026-03-01,240300.23
TXN0001987,REV004,L01,Forecast,2025-08-01,447756.02
TXN0001988,EXP027,L02,Budget,2026-02-01,12941.17
TXN0001989,EXP045,L04,Forecast,2025-04-01,312120.5
TXN0001990,EXP031,L10,Budget,2025-05-01,357715.4
TXN0001991,EXP044,L03,Forecast,2026-01-01,102023.06
TXN0001992,EXP032,L01,Budget,2026-06-01,80790.26
TXN0001993,EXP022,L04,Budget,2025-02-01,180068.66
TXN0001994,EXP027,L02,Forecast,2025-04-01,360068.78
TXN0001995,REV001,L04,Budget,2025-10-01,514975.4
TXN0001996,EXP044,L03,Forecast,2026-06-01,147801.89
TXN0001997,EXP023,L07,Actual,2026-05-01,14528.17
TXN0001998,EXP006,L08,Forecast,2025-09-01,268313.61
TXN0001999,EXP019,L03,Budget,2025-05-01,86888.34
TXN0002000,EXP026,L04,Budget,2025-06-01,388170.59
TXN0002001,EXP003,L12,Actual,2025-02-01,316158.12
TXN0002002,EXP025,L08,Forecast,2026-01-01,221491.44
TXN0002003,EXP055,L06,Actual,2025-09-01,160567.49
TXN0002004,EXP031,L10,Budget,2026-01-01,320737.11
TXN0002005,EXP044,L03,Forecast,2025-12-01,28384.7
TXN0002006,EXP040,L10,Forecast,2025-04-01,99871.31
TXN0002007,EXP055,L06,Actual,2025-05-01,37598.19
TXN0002008,REV004,L01,Forecast,2025-04-01,762920.13
TXN0002009,EXP058,L12,Actual,2025-05-01,156581.29
TXN0002010,REV001,L04,Actual,2025-01-01,234947.77
TXN0002011,EXP024,L10,Budget,2026-05-01,307203.81
TXN0002012,EXP058,L12,Budget,2025-10-01,339716.78
TXN0002013,EXP045,L04,Forecast,2025-04-01,248761.11
TXN0002014,EXP056,L07,Budget,2025-05-01,116846.24
TXN0002015,EXP055,L06,Actual,2026-05-01,28251.45
TXN0002016,REV002,L09,Budget,2025-10-01,825943.51
TXN0002017,EXP048,L04,Actual,2025-03-01,325990.88
TXN0002018,EXP021,L02,Budget,2025-02-01,60649.32
TXN0002019,EXP024,L10,Budget,2026-01-01,191555.93
TXN0002020,EXP024,L10,Forecast,2026-06-01,395686.38
TXN0002021,EXP045,L04,Actual,2026-01-01,285740.22
TXN0002022,HC001,L04,Budget,2025-11-01,15.0
TXN0002023,EXP020,L04,Forecast,2025-03-01,39202.01
TXN0002024,EXP021,L02,Budget,2025-04-01,352424.85
TXN0002025,HC003,L08,Actual,2026-02-01,17.0
TXN0002026,EXP050,L10,Budget,2026-04-01,203214.61
TXN0002027,EXP052,L04,Forecast,2026-02-01,342498.05
TXN0002028,EXP003,L12,Actual,2026-04-01,100219.2
TXN0002029,EXP022,L04,Actual,2025-04-01,56452.66
TXN0002030,EXP050,L10,Budget,2026-03-01,363227.73
TXN0002031,EXP022,L04,Budget,2025-05-01,95215.67
TXN0002032,EXP024,L10,Forecast,2026-04-01,203662.48
TXN0002033,EXP022,L04,Actual,2025-09-01,63596.26
TXN0002034,EXP055,L06,Forecast,2025-02-01,305446.04
TXN0002035,EXP052,L04,Forecast,2026-03-01,65988.91
TXN0002036,EXP047,L07,Actual,2025-01-01,63096.3
TXN0002037,EXP051,L01,Actual,2026-02-01,303834.6
TXN0002038,EXP054,L07,Actual,2025-09-01,170294.9
TXN0002039,EXP030,L12,Actual,2025-05-01,16598.03
TXN0002040,REV005,L03,Actual,2025-04-01,73219.0
TXN0002041,EXP009,L04,Budget,2026-05-01,186610.42
TXN0002042,EXP024,L10,Actual,2025-09-01,302370.08
TXN0002043,EXP031,L10,Forecast,2025-08-01,193499.47
TXN0002044,EXP047,L07,Budget,2025-07-01,40885.65
TXN0002045,EXP021,L02,Actual,2025-08-01,212970.36
TXN0002046,EXP050,L10,Budget,2026-03-01,120009.73
TXN0002047,REV005,L03,Actual,2026-05-01,769674.73
TXN0002048,EXP046,L06,Actual,2025-06-01,154562.41
TXN0002049,EXP006,L08,Forecast,2025-06-01,134267.65
TXN0002050,EXP050,L10,Actual,2026-05-01,162325.0
TXN0002051,EXP005,L05,Actual,2025-06-01,222890.21
TXN0002052,EXP054,L07,Actual,2025-02-01,180580.56
TXN0002053,EXP028,L12,Actual,2025-05-01,6093.67
TXN0002054,EXP042,L12,Actual,2025-07-01,59239.1
TXN0002055,REV005,L03,Forecast,2025-07-01,851617.26
TXN0002056,EXP009,L04,Forecast,2026-06-01,386824.26
TXN0002057,EXP026,L04,Actual,2026-02-01,277268.16
TXN0002058,EXP023,L07,Forecast,2025-05-01,88719.47
TXN0002059,EXP034,L11,Actual,2026-05-01,334686.45
TXN0002060,EXP039,L07,Budget,2026-02-01,358576.49
TXN0002061,EXP045,L04,Budget,2025-09-01,207770.97
TXN0002062,EXP060,L07,Forecast,2026-01-01,237346.07
TXN0002063,EXP010,L07,Budget,2025-02-01,278180.84
TXN0002064,EXP050,L10,Actual,2025-08-01,105363.88
TXN0002065,EXP023,L07,Budget,2026-05-01,377548.92
TXN0002066,EXP039,L07,Budget,2026-04-01,81605.89
TXN0002067,EXP027,L02,Forecast,2025-03-01,382883.25
TXN0002068,EXP021,L02,Forecast,2026-03-01,172767.59
TXN0002069,HC002,L04,Budget,2025-11-01,13.0
TXN0002070,EXP044,L03,Forecast,2025-11-01,165774.57
TXN0002071,REV004,L01,Forecast,2026-04-01,475162.88
TXN0002072,EXP057,L08,Actual,2026-04-01,284850.62
TXN0002073,EXP023,L07,Actual,2025-06-01,175661.01
TXN0002074,REV005,L03,Forecast,2025-01-01,255054.05
TXN0002075,EXP051,L01,Forecast,2025-09-01,60570.71
TXN0002076,EXP007,L02,Actual,2025-07-01,344404.73
TXN0002077,EXP048,L04,Budget,2026-03-01,291999.8
TXN0002078,EXP007,L02,Budget,2025-06-01,71825.6
TXN0002079,EXP042,L12,Budget,2026-04-01,43108.4
TXN0002080,EXP049,L04,Budget,2026-03-01,332392.65
TXN0002081,EXP042,L12,Actual,2026-02-01,243485.42
TXN0002082,EXP032,L01,Budget,2026-02-01,67423.91
TXN0002083,EXP050,L10,Actual,2025-06-01,247481.66
TXN0002084,EXP035,L07,Actual,2025-04-01,117002.15
TXN0002085,EXP054,L07,Forecast,2026-01-01,231695.54
TXN0002086,EXP010,L07,Budget,2025-12-01,71937.13
TXN0002087,EXP002,L10,Actual,2025-01-01,84517.48
TXN0002088,EXP055,L06,Budget,2025-06-01,13776.01
TXN0002089,EXP007,L02,Forecast,2026-02-01,397970.92
TXN0002090,EXP037,L01,Forecast,2025-01-01,40070.83
TXN0002091,EXP057,L08,Actual,2025-06-01,272086.09
TXN0002092,HC003,L08,Actual,2025-03-01,4.0
TXN0002093,EXP028,L12,Forecast,2025-01-01,347603.91
TXN0002094,EXP029,L08,Actual,2025-01-01,368793.28
TXN0002095,EXP052,L04,Budget,2026-01-01,369692.66
TXN0002096,EXP029,L08,Budget,2025-11-01,274729.85
TXN0002097,REV003,L10,Actual,2025-07-01,227376.79
TXN0002098,EXP027,L02,Actual,2025-06-01,103014.46
TXN0002099,HC003,L08,Actual,2025-08-01,55.0
TXN0002100,EXP003,L12,Actual,2025-06-01,226154.16
TXN0002101,EXP051,L01,Actual,2026-02-01,391597.39
TXN0002102,EXP059,L07,Forecast,2025-01-01,216892.63
TXN0002103,EXP037,L01,Budget,2026-01-01,302980.37
TXN0002104,EXP021,L02,Actual,2025-02-01,64196.96
TXN0002105,EXP023,L07,Forecast,2026-06-01,131369.9
TXN0002106,EXP045,L04,Forecast,2025-08-01,295787.72
TXN0002107,EXP010,L07,Budget,2026-03-01,280884.31
TXN0002108,EXP049,L04,Actual,2025-06-01,217285.42
TXN0002109,EXP001,L02,Budget,2025-04-01,329254.09
TXN0002110,EXP010,L07,Actual,2025-02-01,120789.13
TXN0002111,EXP050,L10,Forecast,2026-02-01,25680.87
TXN0002112,EXP054,L07,Actual,2026-02-01,182119.87
TXN0002113,EXP042,L12,Actual,2025-06-01,182539.68
TXN0002114,EXP006,L08,Forecast,2025-10-01,143647.29
TXN0002115,EXP009,L04,Forecast,2026-04-01,107380.45
TXN0002116,EXP048,L04,Forecast,2025-12-01,11311.18
TXN0002117,EXP047,L07,Budget,2026-05-01,343946.67
TXN0002118,EXP028,L12,Actual,2025-01-01,168640.95
TXN0002119,EXP032,L01,Actual,2026-02-01,338902.04
TXN0002120,REV002,L09,Budget,2025-02-01,513794.25
TXN0002121,EXP043,L10,Forecast,2025-04-01,226887.81
TXN0002122,EXP054,L07,Budget,2025-02-01,68029.77
TXN0002123,EXP050,L10,Budget,2025-12-01,311098.54
TXN0002124,EXP020,L04,Budget,2025-02-01,113238.15
TXN0002125,EXP035,L07,Forecast,2025-02-01,234743.07
TXN0002126,EXP007,L02,Budget,2025-12-01,382933.13
TXN0002127,HC001,L04,Budget,2025-06-01,1.0
TXN0002128,EXP006,L08,Budget,2025-12-01,28759.79
TXN0002129,EXP005,L05,Actual,2025-11-01,138932.88
TXN0002130,REV004,L01,Budget,2025-08-01,890913.99
TXN0002131,EXP019,L03,Actual,2025-02-01,91962.46
TXN0002132,EXP026,L04,Forecast,2026-05-01,325637.43
TXN0002133,EXP052,L04,Forecast,2025-10-01,278666.76
TXN0002134,EXP009,L04,Forecast,2025-07-01,302511.1
TXN0002135,HC001,L04,Budget,2025-06-01,19.0
TXN0002136,EXP055,L06,Budget,2026-01-01,367816.3
TXN0002137,EXP038,L09,Actual,2025-05-01,4882.5
TXN0002138,EXP035,L07,Budget,2025-12-01,226603.6
TXN0002139,EXP048,L04,Forecast,2025-08-01,50734.64
TXN0002140,EXP054,L07,Actual,2025-09-01,38005.42
TXN0002141,EXP057,L08,Forecast,2025-02-01,178843.75
TXN0002142,EXP022,L04,Forecast,2026-01-01,126596.66
TXN0002143,EXP056,L07,Forecast,2025-05-01,380648.78
TXN0002144,EXP003,L12,Budget,2025-08-01,386858.38
TXN0002145,EXP026,L04,Budget,2025-03-01,193486.6
TXN0002146,EXP020,L04,Forecast,2025-12-01,112586.37
TXN0002147,REV005,L03,Budget,2026-01-01,204914.49
TXN0002148,EXP050,L10,Actual,2025-03-01,227410.17
TXN0002149,EXP058,L12,Actual,2025-11-01,249609.38
TXN0002150,EXP051,L01,Budget,2025-05-01,73962.96
TXN0002151,EXP029,L08,Budget,2025-08-01,41750.07
TXN0002152,EXP024,L10,Budget,2026-01-01,52987.32
TXN0002153,EXP028,L12,Actual,2026-04-01,128763.76
TXN0002154,EXP043,L10,Forecast,2026-01-01,102246.06
TXN0002155,EXP002,L10,Budget,2025-01-01,356361.78
TXN0002156,EXP028,L12,Budget,2026-03-01,323843.32
TXN0002157,EXP010,L07,Budget,2025-01-01,229290.59
TXN0002158,EXP006,L08,Forecast,2026-06-01,361149.53
TXN0002159,EXP021,L02,Budget,2025-09-01,26311.6
TXN0002160,EXP006,L08,Forecast,2025-04-01,26992.25
TXN0002161,EXP045,L04,Budget,2025-11-01,143141.04
TXN0002162,EXP021,L02,Budget,2025-09-01,85533.73
TXN0002163,EXP050,L10,Budget,2025-04-01,233590.9
TXN0002164,EXP002,L10,Actual,2025-08-01,267143.77
TXN0002165,REV004,L01,Forecast,2026-03-01,462347.29
TXN0002166,EXP038,L09,Actual,2025-05-01,105849.47
TXN0002167,EXP039,L07,Budget,2025-12-01,277584.81
TXN0002168,HC002,L04,Budget,2025-05-01,6.0
TXN0002169,EXP033,L05,Forecast,2025-08-01,283862.0
TXN0002170,HC002,L04,Forecast,2025-11-01,45.0
TXN0002171,EXP060,L07,Forecast,2025-04-01,237098.9
TXN0002172,EXP048,L04,Budget,2025-10-01,309120.99
TXN0002173,EXP031,L10,Actual,2025-02-01,173705.98
TXN0002174,EXP041,L06,Actual,2025-07-01,384733.68
TXN0002175,EXP057,L08,Budget,2025-06-01,236386.86
TXN0002176,EXP036,L06,Actual,2025-12-01,39919.45
TXN0002177,EXP056,L07,Forecast,2025-02-01,68039.8
TXN0002178,EXP030,L12,Forecast,2026-06-01,266873.84
TXN0002179,EXP028,L12,Actual,2025-02-01,353601.32
TXN0002180,EXP022,L04,Forecast,2026-05-01,314672.84
TXN0002181,EXP023,L07,Forecast,2026-05-01,213101.11
TXN0002182,EXP054,L07,Forecast,2026-06-01,70374.9
TXN0002183,EXP050,L10,Actual,2026-02-01,284819.38
TXN0002184,EXP031,L10,Budget,2026-01-01,315837.37
TXN0002185,REV002,L09,Forecast,2026-05-01,276206.67
TXN0002186,EXP031,L10,Budget,2025-06-01,146240.21
TXN0002187,EXP060,L07,Budget,2025-11-01,295371.3
TXN0002188,EXP001,L02,Forecast,2026-01-01,69171.66
TXN0002189,EXP006,L08,Budget,2025-06-01,348091.4
TXN0002190,REV001,L04,Budget,2026-06-01,205848.38
TXN0002191,EXP047,L07,Forecast,2026-01-01,68865.05
TXN0002192,EXP057,L08,Actual,2026-03-01,70497.13
TXN0002193,EXP027,L02,Budget,2025-09-01,352563.13
TXN0002194,EXP042,L12,Budget,2025-03-01,340730.5
TXN0002195,EXP006,L08,Budget,2025-08-01,368979.13
TXN0002196,EXP001,L02,Actual,2025-06-01,238420.62
TXN0002197,EXP051,L01,Budget,2026-02-01,158978.76
TXN0002198,EXP054,L07,Forecast,2026-03-01,17823.47
TXN0002199,EXP027,L02,Actual,2025-01-01,106385.93
TXN0002200,EXP054,L07,Actual,2025-02-01,385223.48
TXN0002201,EXP024,L10,Actual,2025-07-01,75674.4
TXN0002202,EXP031,L10,Actual,2025-02-01,9467.7
TXN0002203,EXP010,L07,Forecast,2025-03-01,21861.1
TXN0002204,EXP049,L04,Budget,2025-08-01,99752.91
TXN0002205,EXP049,L04,Budget,2026-06-01,248436.41
TXN0002206,EXP004,L10,Budget,2025-10-01,334868.86
TXN0002207,EXP001,L02,Budget,2025-08-01,154163.96
TXN0002208,REV001,L04,Forecast,2025-02-01,406891.22
TXN0002209,REV002,L09,Forecast,2025-05-01,442193.05
TXN0002210,EXP043,L10,Budget,2025-11-01,161189.75
TXN0002211,EXP026,L04,Budget,2026-02-01,332719.48
TXN0002212,REV004,L01,Actual,2026-02-01,789762.13
TXN0002213,EXP026,L04,Actual,2025-07-01,284067.19
TXN0002214,EXP046,L06,Actual,2025-01-01,7860.7
TXN0002215,EXP021,L02,Budget,2026-03-01,71038.73
TXN0002216,HC003,L08,Actual,2025-03-01,29.0
TXN0002217,EXP053,L08,Actual,2025-05-01,343241.1
TXN0002218,EXP044,L03,Budget,2025-07-01,393249.44
TXN0002219,EXP057,L08,Budget,2026-02-01,47637.15
TXN0002220,EXP042,L12,Forecast,2025-09-01,114679.49
TXN0002221,EXP001,L02,Actual,2025-10-01,56612.32
TXN0002222,EXP008,L02,Forecast,2025-04-01,156857.58
TXN0002223,HC003,L08,Actual,2025-04-01,59.0
TXN0002224,EXP048,L04,Budget,2026-03-01,73113.49
TXN0002225,EXP031,L10,Forecast,2026-01-01,210296.84
TXN0002226,EXP031,L10,Actual,2025-02-01,169951.96
TXN0002227,EXP045,L04,Budget,2025-09-01,242553.26
TXN0002228,EXP007,L02,Forecast,2025-02-01,327878.2
TXN0002229,EXP057,L08,Actual,2025-03-01,190405.82
TXN0002230,EXP055,L06,Actual,2025-04-01,205615.63
TXN0002231,EXP029,L08,Budget,2025-03-01,334685.59
TXN0002232,EXP032,L01,Forecast,2025-07-01,70629.34
TXN0002233,EXP045,L04,Budget,2025-02-01,353117.51
TXN0002234,EXP019,L03,Forecast,2025-08-01,179227.94
TXN0002235,HC003,L08,Actual,2025-03-01,50.0
TXN0002236,EXP032,L01,Budget,2025-08-01,108929.96
TXN0002237,EXP028,L12,Actual,2025-07-01,201391.3
TXN0002238,EXP025,L08,Forecast,2025-09-01,180556.83
TXN0002239,EXP049,L04,Budget,2025-06-01,144856.3
TXN0002240,EXP019,L03,Forecast,2025-12-01,298652.2
TXN0002241,EXP025,L08,Budget,2026-02-01,224645.94
TXN0002242,REV003,L10,Actual,2026-03-01,197013.11
TXN0002243,EXP034,L11,Actual,2025-09-01,27161.27
TXN0002244,REV001,L04,Budget,2025-11-01,243066.04
